zone_id,date,tourist_visits
Z083,2025-02-05,98.0
Z083,2025-02-06,653.0
Z083,2025-02-07,472.0
Z083,2025-02-08,
Z083,2025-02-09,813.0
Z083,2025-02-10,513.0
Z083,2025-02-11,355.0
Z083,2025-02-12,361.0
Z083,2025-02-13,341.0
Z083,2025-02-14,
Z083,2025-02-15,28.0
Z083,2025-02-16,756.0
Z083,2025-02-17,
Z083,2025-02-18,972.0
Z083,2025-02-19,358.0
Z083,2025-02-20,547.0
Z083,2025-02-21,746.0
Z083,2025-02-22,450.0
Z083,2025-02-23,352.0
Z083,2025-02-24,204.0
Z083,2025-02-25,981.0
Z083,2025-02-26,759.0
Z083,2025-02-27,412.0
Z083,2025-02-28,646.0
Z083,2025-03-01,749.0
Z083,2025-03-02,224.0
Z083,2025-03-03,929.0
Z083,2025-03-04,
Z083,2025-03-05,92.0
Z083,2025-03-06,627.0
Z083,2025-03-07,720.0
Z083,2025-03-08,550.0
Z083,2025-03-09,
Z083,2025-03-10,890.0
Z083,2025-03-11,925.0
Z083,2025-03-12,571.0
Z083,2025-03-13,845.0
Z083,2025-03-14,507.0
Z083,2025-03-15,468.0
Z083,2025-03-16,968.0
Z083,2025-03-17,66.0
Z083,2025-03-18,5.0
Z083,2025-03-19,514.0
Z083,2025-03-20,745.0
Z083,2025-03-21,232.0
Z083,2025-03-22,286.0
Z083,2025-03-23,59.0
Z083,2025-03-24,28.0
Z083,2025-03-25,507.0
Z083,2025-03-26,725.0
Z083,2025-03-27,320.0
Z083,2025-03-28,654.0
Z083,2025-03-29,809.0
Z083,2025-03-30,730.0
Z083,2025-03-31,76.0
Z084,2025-01-01,74.0
Z084,2025-01-02,329.0
Z084,2025-01-03,795.0
Z084,2025-01-04,58.0
Z084,2025-01-05,792.0
Z084,2025-01-06,759.0
Z084,2025-01-07,
Z084,2025-01-08,63.0
Z084,2025-01-09,152.0
Z084,2025-01-10,353.0
Z084,2025-01-11,142.0
Z084,2025-01-12,354.0
Z084,2025-01-13,717.0
Z084,2025-01-14,531.0
Z084,2025-01-15,255.0
Z084,2025-01-16,750.0
Z084,2025-01-17,316.0
Z084,2025-01-18,494.0
Z084,2025-01-19,
Z084,2025-01-20,51.0
Z084,2025-01-21,927.0
Z084,2025-01-22,618.0
Z084,2025-01-23,188.0
Z084,2025-01-24,817.0
Z084,2025-01-25,172.0
Z084,2025-01-26,612.0
Z084,2025-01-27,222.0
Z084,2025-01-28,100.0
Z084,2025-01-29,401.0
Z084,2025-01-30,88.0
Z084,2025-01-31,185.0
Z084,2025-02-01,281.0
Z084,2025-02-02,272.0
Z084,2025-02-03,722.0
Z084,2025-02-04,149.0
Z084,2025-02-05,91.0
Z084,2025-02-06,289.0
Z084,2025-02-07,33.0
Z084,2025-02-08,125.0
Z084,2025-02-09,229.0
Z084,2025-02-10,947.0
Z084,2025-02-11,285.0
Z084,2025-02-12,497.0
Z084,2025-02-13,691.0
Z084,2025-02-14,653.0
Z084,2025-02-15,580.0
Z084,2025-02-16,297.0
Z084,2025-02-17,
Z084,2025-02-18,353.0
Z084,2025-02-19,510.0
Z084,2025-02-20,134.0
Z084,2025-02-21,948.0
Z084,2025-02-22,374.0
Z084,2025-02-23,206.0
Z084,2025-02-24,173.0
Z084,2025-02-25,192.0
Z084,2025-02-26,263.0
Z084,2025-02-27,695.0
Z084,2025-02-28,
Z084,2025-03-01,247.0
Z084,2025-03-02,
Z084,2025-03-03,54.0
Z084,2025-03-04,81.0
Z084,2025-03-05,89.0
Z084,2025-03-06,125.0
Z084,2025-03-07,508.0
Z084,2025-03-08,707.0
Z084,2025-03-09,609.0
Z084,2025-03-10,731.0
Z084,2025-03-11,641.0
Z084,2025-03-12,386.0
Z084,2025-03-13,9.0
Z084,2025-03-14,
Z084,2025-03-15,296.0
Z084,2025-03-16,337.0
Z084,2025-03-17,662.0
Z084,2025-03-18,659.0
Z084,2025-03-19,247.0
Z084,2025-03-20,
Z084,2025-03-21,371.0
Z084,2025-03-22,853.0
Z084,2025-03-23,973.0
Z084,2025-03-24,338.0
Z084,2025-03-25,896.0
Z084,2025-03-26,988.0
Z084,2025-03-27,801.0
Z084,2025-03-28,359.0
Z084,2025-03-29,249.0
Z084,2025-03-30,188.0
Z084,2025-03-31,98.0
Z085,2025-01-01,725.0
Z085,2025-01-02,874.0
Z085,2025-01-03,521.0
Z085,2025-01-04,734.0
Z085,2025-01-05,456.0
Z085,2025-01-06,841.0
Z085,2025-01-07,715.0
Z085,2025-01-08,919.0
Z085,2025-01-09,886.0
Z085,2025-01-10,855.0
Z085,2025-01-11,732.0
Z085,2025-01-12,352.0
Z085,2025-01-13,24.0
Z085,2025-01-14,2.0
Z085,2025-01-15,219.0
Z085,2025-01-16,194.0
Z085,2025-01-17,537.0
Z085,2025-01-18,470.0
Z085,2025-01-19,606.0
Z085,2025-01-20,885.0
Z085,2025-01-21,246.0
Z085,2025-01-22,387.0
Z085,2025-01-23,607.0
Z085,2025-01-24,17.0
Z085,2025-01-25,889.0
Z085,2025-01-26,986.0
Z085,2025-01-27,71.0
Z085,2025-01-28,
Z085,2025-01-29,847.0
Z085,2025-01-30,274.0
Z085,2025-01-31,244.0
Z085,2025-02-01,659.0
Z085,2025-02-02,7.0
Z085,2025-02-03,277.0
Z085,2025-02-04,72.0
Z085,2025-02-05,965.0
Z085,2025-02-06,818.0
Z085,2025-02-07,365.0
Z085,2025-02-08,138.0
Z085,2025-02-09,877.0
Z085,2025-02-10,574.0
Z085,2025-02-11,571.0
Z085,2025-02-12,105.0
Z085,2025-02-13,
Z085,2025-02-14,526.0
Z085,2025-02-15,227.0
Z085,2025-02-16,279.0
Z085,2025-02-17,713.0
Z085,2025-02-18,897.0
Z085,2025-02-19,18.0
Z085,2025-02-20,449.0
Z085,2025-02-21,286.0
Z085,2025-02-22,352.0
Z085,2025-02-23,281.0
Z085,2025-02-24,839.0
Z085,2025-02-25,724.0
Z085,2025-02-26,914.0
Z085,2025-02-27,236.0
Z085,2025-02-28,387.0
Z085,2025-03-01,771.0
Z085,2025-03-02,734.0
Z085,2025-03-03,359.0
Z085,2025-03-04,482.0
Z085,2025-03-05,539.0
Z085,2025-03-06,779.0
Z085,2025-03-07,204.0
Z085,2025-03-08,906.0
Z085,2025-03-09,466.0
Z085,2025-03-10,824.0
Z085,2025-03-11,
Z085,2025-03-12,860.0
Z085,2025-03-13,433.0
Z085,2025-03-14,947.0
Z085,2025-03-15,891.0
Z085,2025-03-16,778.0
Z085,2025-03-17,517.0
Z085,2025-03-18,122.0
Z085,2025-03-19,630.0
Z085,2025-03-20,19.0
Z085,2025-03-21,424.0
Z085,2025-03-22,610.0
Z085,2025-03-23,288.0
Z085,2025-03-24,878.0
Z085,2025-03-25,55.0
Z085,2025-03-26,653.0
Z085,2025-03-27,519.0
Z085,2025-03-28,237.0
Z085,2025-03-29,376.0
Z085,2025-03-30,587.0
Z085,2025-03-31,570.0
Z086,2025-01-01,
Z086,2025-01-02,471.0
Z086,2025-01-03,284.0
Z086,2025-01-04,792.0
Z086,2025-01-05,520.0
Z086,2025-01-06,963.0
Z086,2025-01-07,8.0
Z086,2025-01-08,790.0
Z086,2025-01-09,426.0
Z086,2025-01-10,924.0
Z086,2025-01-11,
Z086,2025-01-12,845.0
Z086,2025-01-13,89.0
Z086,2025-01-14,1.0
Z086,2025-01-15,944.0
Z086,2025-01-16,
Z086,2025-01-17,120.0
Z086,2025-01-18,487.0
Z086,2025-01-19,924.0
Z086,2025-01-20,779.0
Z086,2025-01-21,846.0
Z086,2025-01-22,53.0
Z086,2025-01-23,181.0
Z086,2025-01-24,589.0
Z086,2025-01-25,28.0
Z086,2025-01-26,693.0
Z086,2025-01-27,
Z086,2025-01-28,223.0
Z086,2025-01-29,273.0
Z086,2025-01-30,128.0
Z086,2025-01-31,332.0
Z086,2025-02-01,251.0
Z086,2025-02-02,903.0
Z086,2025-02-03,158.0
Z086,2025-02-04,156.0
Z086,2025-02-05,124.0
Z086,2025-02-06,975.0
Z086,2025-02-07,348.0
Z086,2025-02-08,668.0
Z086,2025-02-09,772.0
Z086,2025-02-10,159.0
Z086,2025-02-11,175.0
Z086,2025-02-12,90.0
Z086,2025-02-13,915.0
Z086,2025-02-14,118.0
Z086,2025-02-15,889.0
Z086,2025-02-16,106.0
Z086,2025-02-17,847.0
Z086,2025-02-18,508.0
Z086,2025-02-19,176.0
Z086,2025-02-20,302.0
Z086,2025-02-21,672.0
Z086,2025-02-22,741.0
Z086,2025-02-23,255.0
Z086,2025-02-24,361.0
Z086,2025-02-25,
Z086,2025-02-26,298.0
Z086,2025-02-27,681.0
Z086,2025-02-28,154.0
Z086,2025-03-01,705.0
Z086,2025-03-02,795.0
Z086,2025-03-03,31.0
Z086,2025-03-04,215.0
Z086,2025-03-05,710.0
Z086,2025-03-06,281.0
Z086,2025-03-07,623.0
Z086,2025-03-08,67.0
Z086,2025-03-09,741.0
Z086,2025-03-10,162.0
Z086,2025-03-11,981.0
Z086,2025-03-12,
Z086,2025-03-13,531.0
Z086,2025-03-14,377.0
Z086,2025-03-15,40.0
Z086,2025-03-16,20.0
Z086,2025-03-17,185.0
Z086,2025-03-18,316.0
Z086,2025-03-19,571.0
Z086,2025-03-20,568.0
Z086,2025-03-21,521.0
Z086,2025-03-22,787.0
Z086,2025-03-23,746.0
Z086,2025-03-24,354.0
Z086,2025-03-25,
Z086,2025-03-26,162.0
Z086,2025-03-27,986.0
Z086,2025-03-28,963.0
Z086,2025-03-29,117.0
Z086,2025-03-30,124.0
Z086,2025-03-31,843.0
Z087,2025-01-01,429.0
Z087,2025-01-02,847.0
Z087,2025-01-03,781.0
Z087,2025-01-04,611.0
Z087,2025-01-05,
Z087,2025-01-06,
Z087,2025-01-07,856.0
Z087,2025-01-08,697.0
Z087,2025-01-09,
Z087,2025-01-10,614.0
Z087,2025-01-11,180.0
Z087,2025-01-12,193.0
Z087,2025-01-13,207.0
Z087,2025-01-14,554.0
Z087,2025-01-15,202.0
Z087,2025-01-16,
Z087,2025-01-17,886.0
Z087,2025-01-18,539.0
Z087,2025-01-19,217.0
Z087,2025-01-20,774.0
Z087,2025-01-21,913.0
Z087,2025-01-22,669.0
Z087,2025-01-23,317.0
Z087,2025-01-24,798.0
Z087,2025-01-25,539.0
Z087,2025-01-26,11.0
Z087,2025-01-27,838.0
Z087,2025-01-28,326.0
Z087,2025-01-29,977.0
Z087,2025-01-30,308.0
Z087,2025-01-31,304.0
Z087,2025-02-01,87.0
Z087,2025-02-02,552.0
Z087,2025-02-03,970.0
Z087,2025-02-04,425.0
Z087,2025-02-05,305.0
Z087,2025-02-06,605.0
Z087,2025-02-07,408.0
Z087,2025-02-08,92.0
Z087,2025-02-09,940.0
Z087,2025-02-10,336.0
Z087,2025-02-11,936.0
Z087,2025-02-12,
Z087,2025-02-13,891.0
Z087,2025-02-14,543.0
Z087,2025-02-15,805.0
Z087,2025-02-16,539.0
Z087,2025-02-17,
Z087,2025-02-18,296.0
Z087,2025-02-19,937.0
Z087,2025-02-20,935.0
Z087,2025-02-21,644.0
Z087,2025-02-22,523.0
Z087,2025-02-23,255.0
Z087,2025-02-24,163.0
Z087,2025-02-25,936.0
Z087,2025-02-26,28.0
Z087,2025-02-27,751.0
Z087,2025-02-28,654.0
Z087,2025-03-01,426.0
Z087,2025-03-02,966.0
Z087,2025-03-03,833.0
Z087,2025-03-04,941.0
Z087,2025-03-05,294.0
Z087,2025-03-06,991.0
Z087,2025-03-07,571.0
Z087,2025-03-08,949.0
Z087,2025-03-09,897.0
Z087,2025-03-10,774.0
Z087,2025-03-11,901.0
Z087,2025-03-12,609.0
Z087,2025-03-13,135.0
Z087,2025-03-14,338.0
Z087,2025-03-15,253.0
Z087,2025-03-16,93.0
Z087,2025-03-17,
Z087,2025-03-18,976.0
Z087,2025-03-19,542.0
Z087,2025-03-20,149.0
Z087,2025-03-21,695.0
Z087,2025-03-22,644.0
Z087,2025-03-23,671.0
Z087,2025-03-24,
Z087,2025-03-25,74.0
Z087,2025-03-26,128.0
Z087,2025-03-27,440.0
Z087,2025-03-28,513.0
Z087,2025-03-29,135.0
Z087,2025-03-30,993.0
Z087,2025-03-31,958.0
Z088,2025-01-01,76.0
Z088,2025-01-02,912.0
Z088,2025-01-03,
Z088,2025-01-04,87.0
Z088,2025-01-05,877.0
Z088,2025-01-06,70.0
Z088,2025-01-07,860.0
Z088,2025-01-08,
Z088,2025-01-09,578.0
Z088,2025-01-10,337.0
Z088,2025-01-11,812.0
Z088,2025-01-12,351.0
Z088,2025-01-13,443.0
Z088,2025-01-14,
Z088,2025-01-15,728.0
Z088,2025-01-16,771.0
Z088,2025-01-17,950.0
Z088,2025-01-18,
Z088,2025-01-19,109.0
Z088,2025-01-20,998.0
Z088,2025-01-21,680.0
Z088,2025-01-22,323.0
Z088,2025-01-23,20.0
Z088,2025-01-24,207.0
Z088,2025-01-25,388.0
Z088,2025-01-26,413.0
Z088,2025-01-27,84.0
Z088,2025-01-28,993.0
Z088,2025-01-29,5.0
Z088,2025-01-30,95.0
Z088,2025-01-31,475.0
Z088,2025-02-01,847.0
Z088,2025-02-02,270.0
Z088,2025-02-03,839.0
Z088,2025-02-04,10.0
Z088,2025-02-05,452.0
Z088,2025-02-06,534.0
Z088,2025-02-07,515.0
Z088,2025-02-08,893.0
Z088,2025-02-09,561.0
Z088,2025-02-10,219.0
Z088,2025-02-11,158.0
Z088,2025-02-12,394.0
Z088,2025-02-13,182.0
Z088,2025-02-14,938.0
Z088,2025-02-15,230.0
Z088,2025-02-16,640.0
Z088,2025-02-17,889.0
Z088,2025-02-18,942.0
Z088,2025-02-19,54.0
Z088,2025-02-20,55.0
Z088,2025-02-21,227.0
Z088,2025-02-22,100.0
Z088,2025-02-23,
Z088,2025-02-24,391.0
Z088,2025-02-25,610.0
Z088,2025-02-26,621.0
Z088,2025-02-27,975.0
Z088,2025-02-28,488.0
Z088,2025-03-01,322.0
Z088,2025-03-02,54.0
Z088,2025-03-03,479.0
Z088,2025-03-04,905.0
Z088,2025-03-05,638.0
Z088,2025-03-06,876.0
Z088,2025-03-07,50.0
Z088,2025-03-08,947.0
Z088,2025-03-09,337.0
Z088,2025-03-10,478.0
Z088,2025-03-11,72.0
Z088,2025-03-12,180.0
Z088,2025-03-13,686.0
Z088,2025-03-14,278.0
Z088,2025-03-15,331.0
Z088,2025-03-16,
Z088,2025-03-17,677.0
Z088,2025-03-18,359.0
Z088,2025-03-19,975.0
Z088,2025-03-20,734.0
Z088,2025-03-21,669.0
Z088,2025-03-22,507.0
Z088,2025-03-23,688.0
Z088,2025-03-24,629.0
Z088,2025-03-25,827.0
Z088,2025-03-26,709.0
Z088,2025-03-27,213.0
Z088,2025-03-28,629.0
Z088,2025-03-29,567.0
Z088,2025-03-30,174.0
Z088,2025-03-31,677.0
Z089,2025-01-01,404.0
Z089,2025-01-02,618.0
Z089,2025-01-03,105.0
Z089,2025-01-04,84.0
Z089,2025-01-05,644.0
Z089,2025-01-06,45.0
Z089,2025-01-07,945.0
Z089,2025-01-08,459.0
Z089,2025-01-09,
Z089,2025-01-10,153.0
Z089,2025-01-11,302.0
Z089,2025-01-12,447.0
Z089,2025-01-13,196.0
Z089,2025-01-14,399.0
Z089,2025-01-15,672.0
Z089,2025-01-16,
Z089,2025-01-17,174.0
Z089,2025-01-18,676.0
Z089,2025-01-19,152.0
Z089,2025-01-20,700.0
Z089,2025-01-21,16.0
Z089,2025-01-22,173.0
Z089,2025-01-23,777.0
Z089,2025-01-24,297.0
Z089,2025-01-25,545.0
Z089,2025-01-26,555.0
Z089,2025-01-27,507.0
Z089,2025-01-28,891.0
Z089,2025-01-29,112.0
Z089,2025-01-30,354.0
Z089,2025-01-31,520.0
Z089,2025-02-01,
Z089,2025-02-02,743.0
Z089,2025-02-03,283.0
Z089,2025-02-04,33.0
Z089,2025-02-05,809.0
Z089,2025-02-06,
Z089,2025-02-07,421.0
Z089,2025-02-08,112.0
Z089,2025-02-09,423.0
Z089,2025-02-10,241.0
Z089,2025-02-11,126.0
Z089,2025-02-12,
Z089,2025-02-13,333.0
Z089,2025-02-14,375.0
Z089,2025-02-15,685.0
Z089,2025-02-16,621.0
Z089,2025-02-17,778.0
Z089,2025-02-18,292.0
Z089,2025-02-19,770.0
Z089,2025-02-20,832.0
Z089,2025-02-21,391.0
Z089,2025-02-22,621.0
Z089,2025-02-23,216.0
Z089,2025-02-24,710.0
Z089,2025-02-25,263.0
Z089,2025-02-26,852.0
Z089,2025-02-27,324.0
Z089,2025-02-28,698.0
Z089,2025-03-01,288.0
Z089,2025-03-02,647.0
Z089,2025-03-03,296.0
Z089,2025-03-04,283.0
Z089,2025-03-05,224.0
Z089,2025-03-06,
Z089,2025-03-07,360.0
Z089,2025-03-08,865.0
Z089,2025-03-09,728.0
Z089,2025-03-10,373.0
Z089,2025-03-11,547.0
Z089,2025-03-12,755.0
Z089,2025-03-13,720.0
Z089,2025-03-14,
Z089,2025-03-15,395.0
Z089,2025-03-16,647.0
Z089,2025-03-17,231.0
Z089,2025-03-18,
Z089,2025-03-19,279.0
Z089,2025-03-20,612.0
Z089,2025-03-21,828.0
Z089,2025-03-22,718.0
Z089,2025-03-23,267.0
Z089,2025-03-24,855.0
Z089,2025-03-25,667.0
Z089,2025-03-26,155.0
Z089,2025-03-27,819.0
Z089,2025-03-28,259.0
Z089,2025-03-29,912.0
Z089,2025-03-30,
Z089,2025-03-31,525.0
Z090,2025-01-01,126.0
Z090,2025-01-02,18.0
Z090,2025-01-03,970.0
Z090,2025-01-04,238.0
Z090,2025-01-05,27.0
Z090,2025-01-06,227.0
Z090,2025-01-07,166.0
Z090,2025-01-08,229.0
Z090,2025-01-09,230.0
Z090,2025-01-10,489.0
Z090,2025-01-11,944.0
Z090,2025-01-12,217.0
Z090,2025-01-13,3.0
Z090,2025-01-14,733.0
Z090,2025-01-15,837.0
Z090,2025-01-16,774.0
Z090,2025-01-17,136.0
Z090,2025-01-18,5.0
Z090,2025-01-19,202.0
Z090,2025-01-20,74.0
Z090,2025-01-21,390.0
Z090,2025-01-22,188.0
Z090,2025-01-23,217.0
Z090,2025-01-24,538.0
Z090,2025-01-25,560.0
Z090,2025-01-26,523.0
Z090,2025-01-27,
Z090,2025-01-28,308.0
Z090,2025-01-29,512.0
Z090,2025-01-30,936.0
Z090,2025-01-31,686.0
Z090,2025-02-01,118.0
Z090,2025-02-02,488.0
Z090,2025-02-03,949.0
Z090,2025-02-04,134.0
Z090,2025-02-05,615.0
Z090,2025-02-06,623.0
Z090,2025-02-07,747.0
Z090,2025-02-08,9.0
Z090,2025-02-09,126.0
Z090,2025-02-10,250.0
Z090,2025-02-11,
Z090,2025-02-12,580.0
Z090,2025-02-13,211.0
Z090,2025-02-14,433.0
Z090,2025-02-15,691.0
Z090,2025-02-16,745.0
Z090,2025-02-17,207.0
Z090,2025-02-18,815.0
Z090,2025-02-19,375.0
Z090,2025-02-20,303.0
Z090,2025-02-21,442.0
Z090,2025-02-22,236.0
Z090,2025-02-23,
Z090,2025-02-24,964.0
Z090,2025-02-25,580.0
Z090,2025-02-26,234.0
Z090,2025-02-27,611.0
Z090,2025-02-28,613.0
Z090,2025-03-01,565.0
Z090,2025-03-02,211.0
Z090,2025-03-03,72.0
Z090,2025-03-04,244.0
Z090,2025-03-05,444.0
Z090,2025-03-06,122.0
Z090,2025-03-07,14.0
Z090,2025-03-08,610.0
Z090,2025-03-09,516.0
Z090,2025-03-10,456.0
Z090,2025-03-11,103.0
Z090,2025-03-12,43.0
Z090,2025-03-13,775.0
Z090,2025-03-14,306.0
Z090,2025-03-15,883.0
Z090,2025-03-16,833.0
Z090,2025-03-17,
Z090,2025-03-18,577.0
Z090,2025-03-19,630.0
Z090,2025-03-20,313.0
Z090,2025-03-21,5.0
Z090,2025-03-22,
Z090,2025-03-23,19.0
Z090,2025-03-24,3.0
Z090,2025-03-25,850.0
Z090,2025-03-26,151.0
Z090,2025-03-27,313.0
Z090,2025-03-28,632.0
Z090,2025-03-29,466.0
Z090,2025-03-30,381.0
Z090,2025-03-31,792.0
Z091,2025-01-01,739.0
Z091,2025-01-02,
Z091,2025-01-03,893.0
Z091,2025-01-04,125.0
Z091,2025-01-05,374.0
Z091,2025-01-06,922.0
Z091,2025-01-07,59.0
Z091,2025-01-08,620.0
Z091,2025-01-09,4.0
Z091,2025-01-10,538.0
Z091,2025-01-11,75.0
Z091,2025-01-12,124.0
Z091,2025-01-13,845.0
Z091,2025-01-14,723.0
Z091,2025-01-15,443.0
Z091,2025-01-16,
Z091,2025-01-17,910.0
Z091,2025-01-18,35.0
Z091,2025-01-19,845.0
Z091,2025-01-20,85.0
Z091,2025-01-21,550.0
Z091,2025-01-22,423.0
Z091,2025-01-23,695.0
Z091,2025-01-24,4.0
Z091,2025-01-25,346.0
Z091,2025-01-26,349.0
Z091,2025-01-27,366.0
Z091,2025-01-28,249.0
Z091,2025-01-29,
Z091,2025-01-30,787.0
Z091,2025-01-31,967.0
Z091,2025-02-01,951.0
Z091,2025-02-02,
Z091,2025-02-03,345.0
Z091,2025-02-04,79.0
Z091,2025-02-05,493.0
Z091,2025-02-06,957.0
Z091,2025-02-07,137.0
Z091,2025-02-08,129.0
Z091,2025-02-09,458.0
Z091,2025-02-10,598.0
Z091,2025-02-11,493.0
Z091,2025-02-12,915.0
Z091,2025-02-13,238.0
Z091,2025-02-14,419.0
Z091,2025-02-15,855.0
Z091,2025-02-16,289.0
Z091,2025-02-17,118.0
Z091,2025-02-18,978.0
Z091,2025-02-19,191.0
Z091,2025-02-20,575.0
Z091,2025-02-21,853.0
Z091,2025-02-22,500.0
Z091,2025-02-23,572.0
Z091,2025-02-24,648.0
Z091,2025-02-25,89.0
Z091,2025-02-26,
Z091,2025-02-27,234.0
Z091,2025-02-28,404.0
Z091,2025-03-01,
Z091,2025-03-02,373.0
Z091,2025-03-03,743.0
Z091,2025-03-04,779.0
Z091,2025-03-05,593.0
Z091,2025-03-06,940.0
Z091,2025-03-07,678.0
Z091,2025-03-08,648.0
Z091,2025-03-09,314.0
Z091,2025-03-10,101.0
Z091,2025-03-11,171.0
Z091,2025-03-12,290.0
Z091,2025-03-13,100.0
Z091,2025-03-14,698.0
Z091,2025-03-15,907.0
Z091,2025-03-16,173.0
Z091,2025-03-17,233.0
Z091,2025-03-18,448.0
Z091,2025-03-19,339.0
Z091,2025-03-20,620.0
Z091,2025-03-21,336.0
Z091,2025-03-22,39.0
Z091,2025-03-23,761.0
Z091,2025-03-24,707.0
Z091,2025-03-25,385.0
Z091,2025-03-26,916.0
Z091,2025-03-27,364.0
Z091,2025-03-28,65.0
Z091,2025-03-29,201.0
Z091,2025-03-30,842.0
Z091,2025-03-31,335.0
Z092,2025-01-01,258.0
Z092,2025-01-02,908.0
Z092,2025-01-03,341.0
Z092,2025-01-04,
Z092,2025-01-05,171.0
Z092,2025-01-06,33.0
Z092,2025-01-07,436.0
Z092,2025-01-08,928.0
Z092,2025-01-09,601.0
Z092,2025-01-10,155.0
Z092,2025-01-11,365.0
Z092,2025-01-12,
Z092,2025-01-13,949.0
Z092,2025-01-14,419.0
Z092,2025-01-15,219.0
Z092,2025-01-16,813.0
Z092,2025-01-17,759.0
Z092,2025-01-18,934.0
Z092,2025-01-19,
Z092,2025-01-20,81.0
Z092,2025-01-21,802.0
Z092,2025-01-22,580.0
Z092,2025-01-23,966.0
Z092,2025-01-24,209.0
Z092,2025-01-25,959.0
Z092,2025-01-26,775.0
Z092,2025-01-27,633.0
Z092,2025-01-28,458.0
Z092,2025-01-29,102.0
Z092,2025-01-30,
Z092,2025-01-31,402.0
Z092,2025-02-01,202.0
Z092,2025-02-02,765.0
Z092,2025-02-03,405.0
Z092,2025-02-04,753.0
Z092,2025-02-05,671.0
Z092,2025-02-06,77.0
Z092,2025-02-07,414.0
Z092,2025-02-08,625.0
Z092,2025-02-09,593.0
Z092,2025-02-10,532.0
Z092,2025-02-11,275.0
Z092,2025-02-12,805.0
Z092,2025-02-13,322.0
Z092,2025-02-14,522.0
Z092,2025-02-15,937.0
Z092,2025-02-16,164.0
Z092,2025-02-17,36.0
Z092,2025-02-18,
Z092,2025-02-19,483.0
Z092,2025-02-20,716.0
Z092,2025-02-21,892.0
Z092,2025-02-22,
Z092,2025-02-23,650.0
Z092,2025-02-24,
Z092,2025-02-25,677.0
Z092,2025-02-26,907.0
Z092,2025-02-27,809.0
Z092,2025-02-28,613.0
Z092,2025-03-01,496.0
Z092,2025-03-02,231.0
Z092,2025-03-03,345.0
Z092,2025-03-04,260.0
Z092,2025-03-05,725.0
Z092,2025-03-06,458.0
Z092,2025-03-07,233.0
Z092,2025-03-08,668.0
Z092,2025-03-09,219.0
Z092,2025-03-10,259.0
Z092,2025-03-11,265.0
Z092,2025-03-12,428.0
Z092,2025-03-13,629.0
Z092,2025-03-14,906.0
Z092,2025-03-15,643.0
Z092,2025-03-16,528.0
Z092,2025-03-17,167.0
Z092,2025-03-18,53.0
Z092,2025-03-19,877.0
Z092,2025-03-20,915.0
Z092,2025-03-21,76.0
Z092,2025-03-22,339.0
Z092,2025-03-23,568.0
Z092,2025-03-24,502.0
Z092,2025-03-25,728.0
Z092,2025-03-26,345.0
Z092,2025-03-27,439.0
Z092,2025-03-28,841.0
Z092,2025-03-29,929.0
Z092,2025-03-30,13.0
Z092,2025-03-31,355.0
Z093,2025-01-01,246.0
Z093,2025-01-02,370.0
Z093,2025-01-03,914.0
Z093,2025-01-04,853.0
Z093,2025-01-05,894.0
Z093,2025-01-06,54.0
Z093,2025-01-07,
Z093,2025-01-08,630.0
Z093,2025-01-09,34.0
Z093,2025-01-10,547.0
Z093,2025-01-11,518.0
Z093,2025-01-12,162.0
Z093,2025-01-13,642.0
Z093,2025-01-14,296.0
Z093,2025-01-15,936.0
Z093,2025-01-16,319.0
Z093,2025-01-17,280.0
Z093,2025-01-18,579.0
Z093,2025-01-19,663.0
Z093,2025-01-20,434.0
Z093,2025-01-21,660.0
Z093,2025-01-22,793.0
Z093,2025-01-23,243.0
Z093,2025-01-24,95.0
Z093,2025-01-25,279.0
Z093,2025-01-26,
Z093,2025-01-27,893.0
Z093,2025-01-28,763.0
Z093,2025-01-29,760.0
Z093,2025-01-30,
Z093,2025-01-31,448.0
Z093,2025-02-01,447.0
Z093,2025-02-02,880.0
Z093,2025-02-03,638.0
Z093,2025-02-04,337.0
Z093,2025-02-05,669.0
Z093,2025-02-06,548.0
Z093,2025-02-07,92.0
Z093,2025-02-08,902.0
Z093,2025-02-09,174.0
Z093,2025-02-10,976.0
Z093,2025-02-11,736.0
Z093,2025-02-12,142.0
Z093,2025-02-13,
Z093,2025-02-14,954.0
Z093,2025-02-15,980.0
Z093,2025-02-16,
Z093,2025-02-17,765.0
Z093,2025-02-18,
Z093,2025-02-19,933.0
Z093,2025-02-20,
Z093,2025-02-21,673.0
Z093,2025-02-22,846.0
Z093,2025-02-23,52.0
Z093,2025-02-24,890.0
Z093,2025-02-25,718.0
Z093,2025-02-26,613.0
Z093,2025-02-27,83.0
Z093,2025-02-28,802.0
Z093,2025-03-01,666.0
Z093,2025-03-02,766.0
Z093,2025-03-03,624.0
Z093,2025-03-04,5.0
Z093,2025-03-05,765.0
Z093,2025-03-06,597.0
Z093,2025-03-07,444.0
Z093,2025-03-08,0.0
Z093,2025-03-09,353.0
Z093,2025-03-10,
Z093,2025-03-11,
Z093,2025-03-12,845.0
Z093,2025-03-13,
Z093,2025-03-14,400.0
Z093,2025-03-15,232.0
Z093,2025-03-16,637.0
Z093,2025-03-17,72.0
Z093,2025-03-18,802.0
Z093,2025-03-19,
Z093,2025-03-20,671.0
Z093,2025-03-21,954.0
Z093,2025-03-22,
Z093,2025-03-23,742.0
