zone_id,date,bike_availability
Z112,2025-03-27,
Z112,2025-03-28,29.0
Z112,2025-03-29,117.0
Z112,2025-03-30,184.0
Z112,2025-03-31,116.0
Z113,2025-01-01,99.0
Z113,2025-01-02,28.0
Z113,2025-01-03,64.0
Z113,2025-01-04,195.0
Z113,2025-01-05,35.0
Z113,2025-01-06,166.0
Z113,2025-01-07,70.0
Z113,2025-01-08,176.0
Z113,2025-01-09,31.0
Z113,2025-01-10,122.0
Z113,2025-01-11,17.0
Z113,2025-01-12,104.0
Z113,2025-01-13,89.0
Z113,2025-01-14,15.0
Z113,2025-01-15,63.0
Z113,2025-01-16,6.0
Z113,2025-01-17,61.0
Z113,2025-01-18,118.0
Z113,2025-01-19,121.0
Z113,2025-01-20,25.0
Z113,2025-01-21,134.0
Z113,2025-01-22,148.0
Z113,2025-01-23,16.0
Z113,2025-01-24,44.0
Z113,2025-01-25,186.0
Z113,2025-01-26,44.0
Z113,2025-01-27,128.0
Z113,2025-01-28,146.0
Z113,2025-01-29,
Z113,2025-01-30,101.0
Z113,2025-01-31,106.0
Z113,2025-02-01,46.0
Z113,2025-02-02,8.0
Z113,2025-02-03,37.0
Z113,2025-02-04,29.0
Z113,2025-02-05,14.0
Z113,2025-02-06,167.0
Z113,2025-02-07,115.0
Z113,2025-02-08,158.0
Z113,2025-02-09,16.0
Z113,2025-02-10,78.0
Z113,2025-02-11,94.0
Z113,2025-02-12,179.0
Z113,2025-02-13,100.0
Z113,2025-02-14,173.0
Z113,2025-02-15,46.0
Z113,2025-02-16,148.0
Z113,2025-02-17,149.0
Z113,2025-02-18,173.0
Z113,2025-02-19,122.0
Z113,2025-02-20,32.0
Z113,2025-02-21,149.0
Z113,2025-02-22,165.0
Z113,2025-02-23,180.0
Z113,2025-02-24,196.0
Z113,2025-02-25,79.0
Z113,2025-02-26,142.0
Z113,2025-02-27,102.0
Z113,2025-02-28,73.0
Z113,2025-03-01,105.0
Z113,2025-03-02,104.0
Z113,2025-03-03,136.0
Z113,2025-03-04,30.0
Z113,2025-03-05,
Z113,2025-03-06,139.0
Z113,2025-03-07,64.0
Z113,2025-03-08,43.0
Z113,2025-03-09,117.0
Z113,2025-03-10,72.0
Z113,2025-03-11,33.0
Z113,2025-03-12,27.0
Z113,2025-03-13,58.0
Z113,2025-03-14,63.0
Z113,2025-03-15,114.0
Z113,2025-03-16,85.0
Z113,2025-03-17,16.0
Z113,2025-03-18,160.0
Z113,2025-03-19,127.0
Z113,2025-03-20,57.0
Z113,2025-03-21,88.0
Z113,2025-03-22,1.0
Z113,2025-03-23,
Z113,2025-03-24,22.0
Z113,2025-03-25,67.0
Z113,2025-03-26,32.0
Z113,2025-03-27,127.0
Z113,2025-03-28,41.0
Z113,2025-03-29,8.0
Z113,2025-03-30,60.0
Z113,2025-03-31,73.0
Z114,2025-01-01,131.0
Z114,2025-01-02,110.0
Z114,2025-01-03,1.0
Z114,2025-01-04,127.0
Z114,2025-01-05,34.0
Z114,2025-01-06,92.0
Z114,2025-01-07,187.0
Z114,2025-01-08,45.0
Z114,2025-01-09,109.0
Z114,2025-01-10,9.0
Z114,2025-01-11,66.0
Z114,2025-01-12,42.0
Z114,2025-01-13,187.0
Z114,2025-01-14,188.0
Z114,2025-01-15,32.0
Z114,2025-01-16,125.0
Z114,2025-01-17,157.0
Z114,2025-01-18,188.0
Z114,2025-01-19,53.0
Z114,2025-01-20,171.0
Z114,2025-01-21,132.0
Z114,2025-01-22,171.0
Z114,2025-01-23,83.0
Z114,2025-01-24,70.0
Z114,2025-01-25,16.0
Z114,2025-01-26,95.0
Z114,2025-01-27,169.0
Z114,2025-01-28,175.0
Z114,2025-01-29,167.0
Z114,2025-01-30,110.0
Z114,2025-01-31,166.0
Z114,2025-02-01,48.0
Z114,2025-02-02,161.0
Z114,2025-02-03,
Z114,2025-02-04,73.0
Z114,2025-02-05,18.0
Z114,2025-02-06,149.0
Z114,2025-02-07,194.0
Z114,2025-02-08,57.0
Z114,2025-02-09,45.0
Z114,2025-02-10,16.0
Z114,2025-02-11,37.0
Z114,2025-02-12,120.0
Z114,2025-02-13,173.0
Z114,2025-02-14,16.0
Z114,2025-02-15,34.0
Z114,2025-02-16,122.0
Z114,2025-02-17,171.0
Z114,2025-02-18,38.0
Z114,2025-02-19,117.0
Z114,2025-02-20,19.0
Z114,2025-02-21,37.0
Z114,2025-02-22,76.0
Z114,2025-02-23,143.0
Z114,2025-02-24,190.0
Z114,2025-02-25,193.0
Z114,2025-02-26,97.0
Z114,2025-02-27,15.0
Z114,2025-02-28,16.0
Z114,2025-03-01,51.0
Z114,2025-03-02,195.0
Z114,2025-03-03,10.0
Z114,2025-03-04,67.0
Z114,2025-03-05,154.0
Z114,2025-03-06,6.0
Z114,2025-03-07,7.0
Z114,2025-03-08,186.0
Z114,2025-03-09,78.0
Z114,2025-03-10,118.0
Z114,2025-03-11,178.0
Z114,2025-03-12,184.0
Z114,2025-03-13,54.0
Z114,2025-03-14,33.0
Z114,2025-03-15,98.0
Z114,2025-03-16,49.0
Z114,2025-03-17,
Z114,2025-03-18,123.0
Z114,2025-03-19,111.0
Z114,2025-03-20,144.0
Z114,2025-03-21,35.0
Z114,2025-03-22,180.0
Z114,2025-03-23,27.0
Z114,2025-03-24,141.0
Z114,2025-03-25,135.0
Z114,2025-03-26,188.0
Z114,2025-03-27,166.0
Z114,2025-03-28,28.0
Z114,2025-03-29,38.0
Z114,2025-03-30,54.0
Z114,2025-03-31,147.0
Z115,2025-01-01,156.0
Z115,2025-01-02,115.0
Z115,2025-01-03,121.0
Z115,2025-01-04,162.0
Z115,2025-01-05,
Z115,2025-01-06,123.0
Z115,2025-01-07,169.0
Z115,2025-01-08,49.0
Z115,2025-01-09,152.0
Z115,2025-01-10,65.0
Z115,2025-01-11,174.0
Z115,2025-01-12,135.0
Z115,2025-01-13,15.0
Z115,2025-01-14,57.0
Z115,2025-01-15,194.0
Z115,2025-01-16,61.0
Z115,2025-01-17,
Z115,2025-01-18,133.0
Z115,2025-01-19,147.0
Z115,2025-01-20,190.0
Z115,2025-01-21,142.0
Z115,2025-01-22,172.0
Z115,2025-01-23,20.0
Z115,2025-01-24,118.0
Z115,2025-01-25,178.0
Z115,2025-01-26,163.0
Z115,2025-01-27,8.0
Z115,2025-01-28,24.0
Z115,2025-01-29,145.0
Z115,2025-01-30,159.0
Z115,2025-01-31,10.0
Z115,2025-02-01,84.0
Z115,2025-02-02,98.0
Z115,2025-02-03,82.0
Z115,2025-02-04,
Z115,2025-02-05,104.0
Z115,2025-02-06,90.0
Z115,2025-02-07,123.0
Z115,2025-02-08,52.0
Z115,2025-02-09,178.0
Z115,2025-02-10,193.0
Z115,2025-02-11,143.0
Z115,2025-02-12,185.0
Z115,2025-02-13,12.0
Z115,2025-02-14,84.0
Z115,2025-02-15,187.0
Z115,2025-02-16,3.0
Z115,2025-02-17,114.0
Z115,2025-02-18,113.0
Z115,2025-02-19,112.0
Z115,2025-02-20,171.0
Z115,2025-02-21,30.0
Z115,2025-02-22,46.0
Z115,2025-02-23,79.0
Z115,2025-02-24,157.0
Z115,2025-02-25,107.0
Z115,2025-02-26,185.0
Z115,2025-02-27,47.0
Z115,2025-02-28,173.0
Z115,2025-03-01,140.0
Z115,2025-03-02,8.0
Z115,2025-03-03,162.0
Z115,2025-03-04,194.0
Z115,2025-03-05,60.0
Z115,2025-03-06,156.0
Z115,2025-03-07,67.0
Z115,2025-03-08,122.0
Z115,2025-03-09,60.0
Z115,2025-03-10,107.0
Z115,2025-03-11,183.0
Z115,2025-03-12,61.0
Z115,2025-03-13,195.0
Z115,2025-03-14,139.0
Z115,2025-03-15,91.0
Z115,2025-03-16,162.0
Z115,2025-03-17,175.0
Z115,2025-03-18,191.0
Z115,2025-03-19,136.0
Z115,2025-03-20,129.0
Z115,2025-03-21,
Z115,2025-03-22,64.0
Z115,2025-03-23,93.0
Z115,2025-03-24,155.0
Z115,2025-03-25,42.0
Z115,2025-03-26,92.0
Z115,2025-03-27,185.0
Z115,2025-03-28,105.0
Z115,2025-03-29,85.0
Z115,2025-03-30,165.0
Z115,2025-03-31,67.0
Z116,2025-01-01,134.0
Z116,2025-01-02,5.0
Z116,2025-01-03,109.0
Z116,2025-01-04,39.0
Z116,2025-01-05,
Z116,2025-01-06,54.0
Z116,2025-01-07,101.0
Z116,2025-01-08,97.0
Z116,2025-01-09,86.0
Z116,2025-01-10,99.0
Z116,2025-01-11,59.0
Z116,2025-01-12,19.0
Z116,2025-01-13,43.0
Z116,2025-01-14,125.0
Z116,2025-01-15,78.0
Z116,2025-01-16,115.0
Z116,2025-01-17,44.0
Z116,2025-01-18,61.0
Z116,2025-01-19,7.0
Z116,2025-01-20,35.0
Z116,2025-01-21,51.0
Z116,2025-01-22,91.0
Z116,2025-01-23,168.0
Z116,2025-01-24,
Z116,2025-01-25,161.0
Z116,2025-01-26,
Z116,2025-01-27,13.0
Z116,2025-01-28,112.0
Z116,2025-01-29,95.0
Z116,2025-01-30,194.0
Z116,2025-01-31,186.0
Z116,2025-02-01,153.0
Z116,2025-02-02,82.0
Z116,2025-02-03,73.0
Z116,2025-02-04,161.0
Z116,2025-02-05,65.0
Z116,2025-02-06,
Z116,2025-02-07,6.0
Z116,2025-02-08,62.0
Z116,2025-02-09,41.0
Z116,2025-02-10,100.0
Z116,2025-02-11,152.0
Z116,2025-02-12,14.0
Z116,2025-02-13,4.0
Z116,2025-02-14,147.0
Z116,2025-02-15,3.0
Z116,2025-02-16,165.0
Z116,2025-02-17,192.0
Z116,2025-02-18,136.0
Z116,2025-02-19,15.0
Z116,2025-02-20,74.0
Z116,2025-02-21,130.0
Z116,2025-02-22,163.0
Z116,2025-02-23,
Z116,2025-02-24,144.0
Z116,2025-02-25,112.0
Z116,2025-02-26,8.0
Z116,2025-02-27,188.0
Z116,2025-02-28,193.0
Z116,2025-03-01,197.0
Z116,2025-03-02,164.0
Z116,2025-03-03,
Z116,2025-03-04,106.0
Z116,2025-03-05,195.0
Z116,2025-03-06,40.0
Z116,2025-03-07,
Z116,2025-03-08,175.0
Z116,2025-03-09,139.0
Z116,2025-03-10,196.0
Z116,2025-03-11,60.0
Z116,2025-03-12,91.0
Z116,2025-03-13,194.0
Z116,2025-03-14,193.0
Z116,2025-03-15,8.0
Z116,2025-03-16,85.0
Z116,2025-03-17,34.0
Z116,2025-03-18,167.0
Z116,2025-03-19,148.0
Z116,2025-03-20,78.0
Z116,2025-03-21,162.0
Z116,2025-03-22,119.0
Z116,2025-03-23,63.0
Z116,2025-03-24,23.0
Z116,2025-03-25,22.0
Z116,2025-03-26,69.0
Z116,2025-03-27,178.0
Z116,2025-03-28,197.0
Z116,2025-03-29,143.0
Z116,2025-03-30,153.0
Z116,2025-03-31,71.0
Z117,2025-01-01,88.0
Z117,2025-01-02,55.0
Z117,2025-01-03,9.0
Z117,2025-01-04,140.0
Z117,2025-01-05,154.0
Z117,2025-01-06,121.0
Z117,2025-01-07,
Z117,2025-01-08,
Z117,2025-01-09,
Z117,2025-01-10,136.0
Z117,2025-01-11,55.0
Z117,2025-01-12,98.0
Z117,2025-01-13,30.0
Z117,2025-01-14,187.0
Z117,2025-01-15,92.0
Z117,2025-01-16,109.0
Z117,2025-01-17,98.0
Z117,2025-01-18,
Z117,2025-01-19,73.0
Z117,2025-01-20,196.0
Z117,2025-01-21,66.0
Z117,2025-01-22,52.0
Z117,2025-01-23,164.0
Z117,2025-01-24,155.0
Z117,2025-01-25,140.0
Z117,2025-01-26,147.0
Z117,2025-01-27,63.0
Z117,2025-01-28,172.0
Z117,2025-01-29,158.0
Z117,2025-01-30,185.0
Z117,2025-01-31,145.0
Z117,2025-02-01,4.0
Z117,2025-02-02,169.0
Z117,2025-02-03,6.0
Z117,2025-02-04,52.0
Z117,2025-02-05,25.0
Z117,2025-02-06,173.0
Z117,2025-02-07,36.0
Z117,2025-02-08,147.0
Z117,2025-02-09,66.0
Z117,2025-02-10,
Z117,2025-02-11,124.0
Z117,2025-02-12,6.0
Z117,2025-02-13,132.0
Z117,2025-02-14,177.0
Z117,2025-02-15,97.0
Z117,2025-02-16,85.0
Z117,2025-02-17,
Z117,2025-02-18,53.0
Z117,2025-02-19,51.0
Z117,2025-02-20,175.0
Z117,2025-02-21,
Z117,2025-02-22,111.0
Z117,2025-02-23,24.0
Z117,2025-02-24,74.0
Z117,2025-02-25,112.0
Z117,2025-02-26,28.0
Z117,2025-02-27,99.0
Z117,2025-02-28,81.0
Z117,2025-03-01,34.0
Z117,2025-03-02,143.0
Z117,2025-03-03,18.0
Z117,2025-03-04,158.0
Z117,2025-03-05,10.0
Z117,2025-03-06,
Z117,2025-03-07,192.0
Z117,2025-03-08,186.0
Z117,2025-03-09,137.0
Z117,2025-03-10,130.0
Z117,2025-03-11,84.0
Z117,2025-03-12,166.0
Z117,2025-03-13,90.0
Z117,2025-03-14,176.0
Z117,2025-03-15,56.0
Z117,2025-03-16,20.0
Z117,2025-03-17,181.0
Z117,2025-03-18,62.0
Z117,2025-03-19,113.0
Z117,2025-03-20,134.0
Z117,2025-03-21,102.0
Z117,2025-03-22,50.0
Z117,2025-03-23,65.0
Z117,2025-03-24,183.0
Z117,2025-03-25,185.0
Z117,2025-03-26,87.0
Z117,2025-03-27,95.0
Z117,2025-03-28,33.0
Z117,2025-03-29,165.0
Z117,2025-03-30,125.0
Z117,2025-03-31,153.0
Z118,2025-01-01,54.0
Z118,2025-01-02,20.0
Z118,2025-01-03,36.0
Z118,2025-01-04,97.0
Z118,2025-01-05,85.0
Z118,2025-01-06,105.0
Z118,2025-01-07,66.0
Z118,2025-01-08,68.0
Z118,2025-01-09,34.0
Z118,2025-01-10,155.0
Z118,2025-01-11,74.0
Z118,2025-01-12,72.0
Z118,2025-01-13,162.0
Z118,2025-01-14,106.0
Z118,2025-01-15,63.0
Z118,2025-01-16,135.0
Z118,2025-01-17,138.0
Z118,2025-01-18,145.0
Z118,2025-01-19,156.0
Z118,2025-01-20,163.0
Z118,2025-01-21,9.0
Z118,2025-01-22,
Z118,2025-01-23,144.0
Z118,2025-01-24,178.0
Z118,2025-01-25,124.0
Z118,2025-01-26,16.0
Z118,2025-01-27,173.0
Z118,2025-01-28,5.0
Z118,2025-01-29,29.0
Z118,2025-01-30,
Z118,2025-01-31,112.0
Z118,2025-02-01,62.0
Z118,2025-02-02,150.0
Z118,2025-02-03,12.0
Z118,2025-02-04,114.0
Z118,2025-02-05,98.0
Z118,2025-02-06,198.0
Z118,2025-02-07,
Z118,2025-02-08,86.0
Z118,2025-02-09,126.0
Z118,2025-02-10,125.0
Z118,2025-02-11,109.0
Z118,2025-02-12,47.0
Z118,2025-02-13,65.0
Z118,2025-02-14,2.0
Z118,2025-02-15,176.0
Z118,2025-02-16,42.0
Z118,2025-02-17,144.0
Z118,2025-02-18,40.0
Z118,2025-02-19,
Z118,2025-02-20,148.0
Z118,2025-02-21,149.0
Z118,2025-02-22,132.0
Z118,2025-02-23,15.0
Z118,2025-02-24,167.0
Z118,2025-02-25,197.0
Z118,2025-02-26,17.0
Z118,2025-02-27,
Z118,2025-02-28,47.0
Z118,2025-03-01,87.0
Z118,2025-03-02,186.0
Z118,2025-03-03,120.0
Z118,2025-03-04,163.0
Z118,2025-03-05,95.0
Z118,2025-03-06,129.0
Z118,2025-03-07,96.0
Z118,2025-03-08,61.0
Z118,2025-03-09,132.0
Z118,2025-03-10,61.0
Z118,2025-03-11,5.0
Z118,2025-03-12,19.0
Z118,2025-03-13,114.0
Z118,2025-03-14,
Z118,2025-03-15,198.0
Z118,2025-03-16,194.0
Z118,2025-03-17,82.0
Z118,2025-03-18,158.0
Z118,2025-03-19,120.0
Z118,2025-03-20,82.0
Z118,2025-03-21,94.0
Z118,2025-03-22,13.0
Z118,2025-03-23,117.0
Z118,2025-03-24,174.0
Z118,2025-03-25,189.0
Z118,2025-03-26,141.0
Z118,2025-03-27,
Z118,2025-03-28,158.0
Z118,2025-03-29,185.0
Z118,2025-03-30,49.0
Z118,2025-03-31,80.0
Z119,2025-01-01,133.0
Z119,2025-01-02,161.0
Z119,2025-01-03,1.0
Z119,2025-01-04,173.0
Z119,2025-01-05,149.0
Z119,2025-01-06,163.0
Z119,2025-01-07,23.0
Z119,2025-01-08,139.0
Z119,2025-01-09,137.0
Z119,2025-01-10,177.0
Z119,2025-01-11,173.0
Z119,2025-01-12,191.0
Z119,2025-01-13,192.0
Z119,2025-01-14,128.0
Z119,2025-01-15,32.0
Z119,2025-01-16,83.0
Z119,2025-01-17,83.0
Z119,2025-01-18,96.0
Z119,2025-01-19,39.0
Z119,2025-01-20,48.0
Z119,2025-01-21,27.0
Z119,2025-01-22,86.0
Z119,2025-01-23,
Z119,2025-01-24,26.0
Z119,2025-01-25,74.0
Z119,2025-01-26,172.0
Z119,2025-01-27,187.0
Z119,2025-01-28,104.0
Z119,2025-01-29,23.0
Z119,2025-01-30,102.0
Z119,2025-01-31,109.0
Z119,2025-02-01,128.0
Z119,2025-02-02,198.0
Z119,2025-02-03,178.0
Z119,2025-02-04,199.0
Z119,2025-02-05,
Z119,2025-02-06,35.0
Z119,2025-02-07,152.0
Z119,2025-02-08,50.0
Z119,2025-02-09,45.0
Z119,2025-02-10,19.0
Z119,2025-02-11,
Z119,2025-02-12,1.0
Z119,2025-02-13,102.0
Z119,2025-02-14,55.0
Z119,2025-02-15,171.0
Z119,2025-02-16,13.0
Z119,2025-02-17,9.0
Z119,2025-02-18,50.0
Z119,2025-02-19,
Z119,2025-02-20,25.0
Z119,2025-02-21,141.0
Z119,2025-02-22,116.0
Z119,2025-02-23,168.0
Z119,2025-02-24,52.0
Z119,2025-02-25,48.0
Z119,2025-02-26,
Z119,2025-02-27,17.0
Z119,2025-02-28,130.0
Z119,2025-03-01,141.0
Z119,2025-03-02,78.0
Z119,2025-03-03,
Z119,2025-03-04,191.0
Z119,2025-03-05,126.0
Z119,2025-03-06,171.0
Z119,2025-03-07,126.0
Z119,2025-03-08,122.0
Z119,2025-03-09,47.0
Z119,2025-03-10,
Z119,2025-03-11,130.0
Z119,2025-03-12,88.0
Z119,2025-03-13,138.0
Z119,2025-03-14,168.0
Z119,2025-03-15,55.0
Z119,2025-03-16,118.0
Z119,2025-03-17,174.0
Z119,2025-03-18,36.0
Z119,2025-03-19,4.0
Z119,2025-03-20,87.0
Z119,2025-03-21,168.0
Z119,2025-03-22,116.0
Z119,2025-03-23,12.0
Z119,2025-03-24,56.0
Z119,2025-03-25,19.0
Z119,2025-03-26,187.0
Z119,2025-03-27,132.0
Z119,2025-03-28,84.0
Z119,2025-03-29,97.0
Z119,2025-03-30,119.0
Z119,2025-03-31,150.0
Z120,2025-01-01,111.0
Z120,2025-01-02,159.0
Z120,2025-01-03,110.0
Z120,2025-01-04,177.0
Z120,2025-01-05,99.0
Z120,2025-01-06,
Z120,2025-01-07,2.0
Z120,2025-01-08,3.0
Z120,2025-01-09,17.0
Z120,2025-01-10,17.0
Z120,2025-01-11,47.0
Z120,2025-01-12,58.0
Z120,2025-01-13,64.0
Z120,2025-01-14,86.0
Z120,2025-01-15,6.0
Z120,2025-01-16,109.0
Z120,2025-01-17,133.0
Z120,2025-01-18,169.0
Z120,2025-01-19,158.0
Z120,2025-01-20,137.0
Z120,2025-01-21,163.0
Z120,2025-01-22,173.0
Z120,2025-01-23,
Z120,2025-01-24,35.0
Z120,2025-01-25,65.0
Z120,2025-01-26,123.0
Z120,2025-01-27,54.0
Z120,2025-01-28,9.0
Z120,2025-01-29,
Z120,2025-01-30,153.0
Z120,2025-01-31,188.0
Z120,2025-02-01,84.0
Z120,2025-02-02,
Z120,2025-02-03,162.0
Z120,2025-02-04,77.0
Z120,2025-02-05,52.0
Z120,2025-02-06,145.0
Z120,2025-02-07,94.0
Z120,2025-02-08,198.0
Z120,2025-02-09,66.0
Z120,2025-02-10,3.0
Z120,2025-02-11,143.0
Z120,2025-02-12,15.0
Z120,2025-02-13,192.0
Z120,2025-02-14,161.0
Z120,2025-02-15,
Z120,2025-02-16,111.0
Z120,2025-02-17,92.0
Z120,2025-02-18,104.0
Z120,2025-02-19,89.0
Z120,2025-02-20,84.0
Z120,2025-02-21,52.0
Z120,2025-02-22,97.0
Z120,2025-02-23,40.0
Z120,2025-02-24,114.0
Z120,2025-02-25,63.0
Z120,2025-02-26,96.0
Z120,2025-02-27,77.0
Z120,2025-02-28,163.0
Z120,2025-03-01,33.0
Z120,2025-03-02,24.0
Z120,2025-03-03,10.0
Z120,2025-03-04,133.0
Z120,2025-03-05,92.0
Z120,2025-03-06,76.0
Z120,2025-03-07,199.0
Z120,2025-03-08,93.0
Z120,2025-03-09,79.0
Z120,2025-03-10,90.0
Z120,2025-03-11,32.0
Z120,2025-03-12,134.0
Z120,2025-03-13,71.0
Z120,2025-03-14,139.0
Z120,2025-03-15,161.0
Z120,2025-03-16,113.0
Z120,2025-03-17,58.0
Z120,2025-03-18,146.0
Z120,2025-03-19,95.0
Z120,2025-03-20,
Z120,2025-03-21,25.0
Z120,2025-03-22,13.0
Z120,2025-03-23,48.0
Z120,2025-03-24,193.0
Z120,2025-03-25,89.0
Z120,2025-03-26,155.0
Z120,2025-03-27,81.0
Z120,2025-03-28,31.0
Z120,2025-03-29,199.0
Z120,2025-03-30,165.0
Z120,2025-03-31,187.0
Z121,2025-01-01,55.0
Z121,2025-01-02,113.0
Z121,2025-01-03,156.0
Z121,2025-01-04,128.0
Z121,2025-01-05,127.0
Z121,2025-01-06,137.0
Z121,2025-01-07,159.0
Z121,2025-01-08,169.0
Z121,2025-01-09,106.0
Z121,2025-01-10,132.0
Z121,2025-01-11,49.0
Z121,2025-01-12,42.0
Z121,2025-01-13,60.0
Z121,2025-01-14,56.0
Z121,2025-01-15,160.0
Z121,2025-01-16,47.0
Z121,2025-01-17,176.0
Z121,2025-01-18,120.0
Z121,2025-01-19,184.0
Z121,2025-01-20,129.0
Z121,2025-01-21,33.0
Z121,2025-01-22,146.0
Z121,2025-01-23,178.0
Z121,2025-01-24,86.0
Z121,2025-01-25,31.0
Z121,2025-01-26,15.0
Z121,2025-01-27,13.0
Z121,2025-01-28,170.0
Z121,2025-01-29,161.0
Z121,2025-01-30,111.0
Z121,2025-01-31,105.0
Z121,2025-02-01,167.0
Z121,2025-02-02,50.0
Z121,2025-02-03,60.0
Z121,2025-02-04,41.0
Z121,2025-02-05,47.0
Z121,2025-02-06,152.0
Z121,2025-02-07,105.0
Z121,2025-02-08,30.0
Z121,2025-02-09,82.0
Z121,2025-02-10,165.0
Z121,2025-02-11,140.0
Z121,2025-02-12,11.0
Z121,2025-02-13,199.0
Z121,2025-02-14,44.0
Z121,2025-02-15,12.0
Z121,2025-02-16,99.0
Z121,2025-02-17,131.0
Z121,2025-02-18,173.0
Z121,2025-02-19,27.0
Z121,2025-02-20,70.0
Z121,2025-02-21,127.0
Z121,2025-02-22,45.0
Z121,2025-02-23,45.0
Z121,2025-02-24,6.0
Z121,2025-02-25,110.0
Z121,2025-02-26,162.0
Z121,2025-02-27,96.0
Z121,2025-02-28,
Z121,2025-03-01,70.0
Z121,2025-03-02,157.0
Z121,2025-03-03,195.0
Z121,2025-03-04,79.0
Z121,2025-03-05,20.0
Z121,2025-03-06,115.0
Z121,2025-03-07,98.0
Z121,2025-03-08,43.0
Z121,2025-03-09,121.0
Z121,2025-03-10,43.0
Z121,2025-03-11,161.0
Z121,2025-03-12,48.0
Z121,2025-03-13,82.0
Z121,2025-03-14,28.0
Z121,2025-03-15,78.0
Z121,2025-03-16,120.0
Z121,2025-03-17,35.0
Z121,2025-03-18,152.0
Z121,2025-03-19,63.0
Z121,2025-03-20,82.0
Z121,2025-03-21,18.0
Z121,2025-03-22,125.0
Z121,2025-03-23,41.0
Z121,2025-03-24,26.0
Z121,2025-03-25,197.0
Z121,2025-03-26,16.0
Z121,2025-03-27,82.0
Z121,2025-03-28,87.0
Z121,2025-03-29,168.0
Z121,2025-03-30,15.0
Z121,2025-03-31,73.0
Z122,2025-01-01,97.0
Z122,2025-01-02,125.0
Z122,2025-01-03,36.0
Z122,2025-01-04,94.0
Z122,2025-01-05,
Z122,2025-01-06,74.0
Z122,2025-01-07,29.0
Z122,2025-01-08,30.0
Z122,2025-01-09,2.0
Z122,2025-01-10,63.0
Z122,2025-01-11,138.0
Z122,2025-01-12,137.0
Z122,2025-01-13,11.0
Z122,2025-01-14,41.0
Z122,2025-01-15,96.0
Z122,2025-01-16,162.0
Z122,2025-01-17,6.0
Z122,2025-01-18,169.0
Z122,2025-01-19,
Z122,2025-01-20,67.0
Z122,2025-01-21,162.0
Z122,2025-01-22,160.0
Z122,2025-01-23,150.0
Z122,2025-01-24,91.0
Z122,2025-01-25,15.0
Z122,2025-01-26,
Z122,2025-01-27,
Z122,2025-01-28,107.0
Z122,2025-01-29,120.0
Z122,2025-01-30,155.0
Z122,2025-01-31,169.0
Z122,2025-02-01,172.0
Z122,2025-02-02,108.0
Z122,2025-02-03,159.0
Z122,2025-02-04,144.0
Z122,2025-02-05,137.0
Z122,2025-02-06,110.0
Z122,2025-02-07,119.0
Z122,2025-02-08,159.0
Z122,2025-02-09,8.0
Z122,2025-02-10,159.0
Z122,2025-02-11,
Z122,2025-02-12,156.0
Z122,2025-02-13,147.0
Z122,2025-02-14,142.0
Z122,2025-02-15,74.0
Z122,2025-02-16,119.0
Z122,2025-02-17,152.0
Z122,2025-02-18,179.0
Z122,2025-02-19,66.0
Z122,2025-02-20,118.0
Z122,2025-02-21,174.0
Z122,2025-02-22,193.0
Z122,2025-02-23,57.0
Z122,2025-02-24,60.0
Z122,2025-02-25,166.0
Z122,2025-02-26,93.0
Z122,2025-02-27,153.0
Z122,2025-02-28,44.0
Z122,2025-03-01,170.0
Z122,2025-03-02,56.0
Z122,2025-03-03,
Z122,2025-03-04,126.0
Z122,2025-03-05,15.0
Z122,2025-03-06,111.0
Z122,2025-03-07,19.0
Z122,2025-03-08,54.0
Z122,2025-03-09,28.0
Z122,2025-03-10,98.0
Z122,2025-03-11,89.0
Z122,2025-03-12,189.0
Z122,2025-03-13,31.0
Z122,2025-03-14,139.0
Z122,2025-03-15,99.0
Z122,2025-03-16,149.0
Z122,2025-03-17,42.0
Z122,2025-03-18,27.0
Z122,2025-03-19,93.0
Z122,2025-03-20,38.0
Z122,2025-03-21,
Z122,2025-03-22,
Z122,2025-03-23,63.0
Z122,2025-03-24,146.0
Z122,2025-03-25,109.0
Z122,2025-03-26,112.0
Z122,2025-03-27,51.0
Z122,2025-03-28,142.0
Z122,2025-03-29,62.0
Z122,2025-03-30,193.0
Z122,2025-03-31,142.0
Z123,2025-01-01,113.0
Z123,2025-01-02,52.0
Z123,2025-01-03,54.0
Z123,2025-01-04,19.0
Z123,2025-01-05,77.0
Z123,2025-01-06,65.0
Z123,2025-01-07,93.0
Z123,2025-01-08,117.0
Z123,2025-01-09,115.0
Z123,2025-01-10,118.0
Z123,2025-01-11,10.0
Z123,2025-01-12,152.0
Z123,2025-01-13,106.0
Z123,2025-01-14,81.0
Z123,2025-01-15,84.0
Z123,2025-01-16,11.0
Z123,2025-01-17,177.0
Z123,2025-01-18,124.0
Z123,2025-01-19,199.0
Z123,2025-01-20,20.0
Z123,2025-01-21,37.0
Z123,2025-01-22,49.0
Z123,2025-01-23,85.0
Z123,2025-01-24,122.0
Z123,2025-01-25,55.0
Z123,2025-01-26,11.0
Z123,2025-01-27,104.0
Z123,2025-01-28,114.0
Z123,2025-01-29,96.0
Z123,2025-01-30,127.0
Z123,2025-01-31,31.0
Z123,2025-02-01,80.0
Z123,2025-02-02,155.0
Z123,2025-02-03,148.0
Z123,2025-02-04,97.0
Z123,2025-02-05,
Z123,2025-02-06,17.0
Z123,2025-02-07,26.0
