zone_id,date,parking_capacity
Z084,2025-03-07,940.0
Z084,2025-03-08,479.0
Z084,2025-03-09,129.0
Z084,2025-03-10,804.0
Z084,2025-03-11,427.0
Z084,2025-03-12,723.0
Z084,2025-03-13,766.0
Z084,2025-03-14,564.0
Z084,2025-03-15,547.0
Z084,2025-03-16,365.0
Z084,2025-03-17,596.0
Z084,2025-03-18,548.0
Z084,2025-03-19,982.0
Z084,2025-03-20,299.0
Z084,2025-03-21,453.0
Z084,2025-03-22,409.0
Z084,2025-03-23,672.0
Z084,2025-03-24,360.0
Z084,2025-03-25,691.0
Z084,2025-03-26,325.0
Z084,2025-03-27,
Z084,2025-03-28,225.0
Z084,2025-03-29,633.0
Z084,2025-03-30,260.0
Z084,2025-03-31,854.0
Z085,2025-01-01,961.0
Z085,2025-01-02,998.0
Z085,2025-01-03,
Z085,2025-01-04,780.0
Z085,2025-01-05,190.0
Z085,2025-01-06,353.0
Z085,2025-01-07,415.0
Z085,2025-01-08,365.0
Z085,2025-01-09,259.0
Z085,2025-01-10,
Z085,2025-01-11,591.0
Z085,2025-01-12,225.0
Z085,2025-01-13,996.0
Z085,2025-01-14,734.0
Z085,2025-01-15,223.0
Z085,2025-01-16,910.0
Z085,2025-01-17,921.0
Z085,2025-01-18,406.0
Z085,2025-01-19,717.0
Z085,2025-01-20,714.0
Z085,2025-01-21,959.0
Z085,2025-01-22,567.0
Z085,2025-01-23,327.0
Z085,2025-01-24,925.0
Z085,2025-01-25,815.0
Z085,2025-01-26,355.0
Z085,2025-01-27,694.0
Z085,2025-01-28,270.0
Z085,2025-01-29,
Z085,2025-01-30,871.0
Z085,2025-01-31,581.0
Z085,2025-02-01,955.0
Z085,2025-02-02,497.0
Z085,2025-02-03,691.0
Z085,2025-02-04,872.0
Z085,2025-02-05,401.0
Z085,2025-02-06,655.0
Z085,2025-02-07,206.0
Z085,2025-02-08,922.0
Z085,2025-02-09,819.0
Z085,2025-02-10,392.0
Z085,2025-02-11,537.0
Z085,2025-02-12,790.0
Z085,2025-02-13,694.0
Z085,2025-02-14,554.0
Z085,2025-02-15,257.0
Z085,2025-02-16,377.0
Z085,2025-02-17,456.0
Z085,2025-02-18,725.0
Z085,2025-02-19,756.0
Z085,2025-02-20,633.0
Z085,2025-02-21,
Z085,2025-02-22,336.0
Z085,2025-02-23,767.0
Z085,2025-02-24,323.0
Z085,2025-02-25,161.0
Z085,2025-02-26,715.0
Z085,2025-02-27,396.0
Z085,2025-02-28,824.0
Z085,2025-03-01,689.0
Z085,2025-03-02,121.0
Z085,2025-03-03,
Z085,2025-03-04,583.0
Z085,2025-03-05,232.0
Z085,2025-03-06,124.0
Z085,2025-03-07,197.0
Z085,2025-03-08,380.0
Z085,2025-03-09,908.0
Z085,2025-03-10,254.0
Z085,2025-03-11,837.0
Z085,2025-03-12,884.0
Z085,2025-03-13,672.0
Z085,2025-03-14,134.0
Z085,2025-03-15,689.0
Z085,2025-03-16,913.0
Z085,2025-03-17,946.0
Z085,2025-03-18,234.0
Z085,2025-03-19,685.0
Z085,2025-03-20,
Z085,2025-03-21,327.0
Z085,2025-03-22,997.0
Z085,2025-03-23,591.0
Z085,2025-03-24,279.0
Z085,2025-03-25,182.0
Z085,2025-03-26,930.0
Z085,2025-03-27,591.0
Z085,2025-03-28,314.0
Z085,2025-03-29,105.0
Z085,2025-03-30,340.0
Z085,2025-03-31,643.0
Z086,2025-01-01,215.0
Z086,2025-01-02,970.0
Z086,2025-01-03,669.0
Z086,2025-01-04,150.0
Z086,2025-01-05,347.0
Z086,2025-01-06,632.0
Z086,2025-01-07,621.0
Z086,2025-01-08,386.0
Z086,2025-01-09,523.0
Z086,2025-01-10,747.0
Z086,2025-01-11,142.0
Z086,2025-01-12,285.0
Z086,2025-01-13,
Z086,2025-01-14,753.0
Z086,2025-01-15,252.0
Z086,2025-01-16,718.0
Z086,2025-01-17,755.0
Z086,2025-01-18,620.0
Z086,2025-01-19,823.0
Z086,2025-01-20,557.0
Z086,2025-01-21,416.0
Z086,2025-01-22,677.0
Z086,2025-01-23,452.0
Z086,2025-01-24,824.0
Z086,2025-01-25,643.0
Z086,2025-01-26,197.0
Z086,2025-01-27,481.0
Z086,2025-01-28,464.0
Z086,2025-01-29,489.0
Z086,2025-01-30,999.0
Z086,2025-01-31,888.0
Z086,2025-02-01,309.0
Z086,2025-02-02,873.0
Z086,2025-02-03,790.0
Z086,2025-02-04,981.0
Z086,2025-02-05,
Z086,2025-02-06,866.0
Z086,2025-02-07,
Z086,2025-02-08,260.0
Z086,2025-02-09,209.0
Z086,2025-02-10,755.0
Z086,2025-02-11,983.0
Z086,2025-02-12,180.0
Z086,2025-02-13,440.0
Z086,2025-02-14,628.0
Z086,2025-02-15,829.0
Z086,2025-02-16,380.0
Z086,2025-02-17,780.0
Z086,2025-02-18,521.0
Z086,2025-02-19,164.0
Z086,2025-02-20,643.0
Z086,2025-02-21,189.0
Z086,2025-02-22,835.0
Z086,2025-02-23,957.0
Z086,2025-02-24,924.0
Z086,2025-02-25,421.0
Z086,2025-02-26,492.0
Z086,2025-02-27,642.0
Z086,2025-02-28,539.0
Z086,2025-03-01,580.0
Z086,2025-03-02,820.0
Z086,2025-03-03,130.0
Z086,2025-03-04,727.0
Z086,2025-03-05,100.0
Z086,2025-03-06,842.0
Z086,2025-03-07,113.0
Z086,2025-03-08,616.0
Z086,2025-03-09,547.0
Z086,2025-03-10,898.0
Z086,2025-03-11,954.0
Z086,2025-03-12,702.0
Z086,2025-03-13,117.0
Z086,2025-03-14,873.0
Z086,2025-03-15,649.0
Z086,2025-03-16,880.0
Z086,2025-03-17,534.0
Z086,2025-03-18,324.0
Z086,2025-03-19,
Z086,2025-03-20,690.0
Z086,2025-03-21,
Z086,2025-03-22,
Z086,2025-03-23,248.0
Z086,2025-03-24,703.0
Z086,2025-03-25,219.0
Z086,2025-03-26,
Z086,2025-03-27,844.0
Z086,2025-03-28,484.0
Z086,2025-03-29,935.0
Z086,2025-03-30,524.0
Z086,2025-03-31,387.0
Z087,2025-01-01,
Z087,2025-01-02,909.0
Z087,2025-01-03,247.0
Z087,2025-01-04,722.0
Z087,2025-01-05,141.0
Z087,2025-01-06,703.0
Z087,2025-01-07,
Z087,2025-01-08,842.0
Z087,2025-01-09,263.0
Z087,2025-01-10,
Z087,2025-01-11,407.0
Z087,2025-01-12,971.0
Z087,2025-01-13,593.0
Z087,2025-01-14,767.0
Z087,2025-01-15,920.0
Z087,2025-01-16,459.0
Z087,2025-01-17,928.0
Z087,2025-01-18,658.0
Z087,2025-01-19,291.0
Z087,2025-01-20,139.0
Z087,2025-01-21,500.0
Z087,2025-01-22,243.0
Z087,2025-01-23,506.0
Z087,2025-01-24,350.0
Z087,2025-01-25,453.0
Z087,2025-01-26,611.0
Z087,2025-01-27,889.0
Z087,2025-01-28,995.0
Z087,2025-01-29,866.0
Z087,2025-01-30,147.0
Z087,2025-01-31,396.0
Z087,2025-02-01,
Z087,2025-02-02,
Z087,2025-02-03,542.0
Z087,2025-02-04,531.0
Z087,2025-02-05,259.0
Z087,2025-02-06,237.0
Z087,2025-02-07,621.0
Z087,2025-02-08,720.0
Z087,2025-02-09,720.0
Z087,2025-02-10,768.0
Z087,2025-02-11,292.0
Z087,2025-02-12,151.0
Z087,2025-02-13,105.0
Z087,2025-02-14,788.0
Z087,2025-02-15,854.0
Z087,2025-02-16,570.0
Z087,2025-02-17,108.0
Z087,2025-02-18,948.0
Z087,2025-02-19,376.0
Z087,2025-02-20,946.0
Z087,2025-02-21,986.0
Z087,2025-02-22,726.0
Z087,2025-02-23,264.0
Z087,2025-02-24,116.0
Z087,2025-02-25,594.0
Z087,2025-02-26,754.0
Z087,2025-02-27,838.0
Z087,2025-02-28,571.0
Z087,2025-03-01,109.0
Z087,2025-03-02,262.0
Z087,2025-03-03,190.0
Z087,2025-03-04,980.0
Z087,2025-03-05,943.0
Z087,2025-03-06,526.0
Z087,2025-03-07,675.0
Z087,2025-03-08,966.0
Z087,2025-03-09,926.0
Z087,2025-03-10,464.0
Z087,2025-03-11,
Z087,2025-03-12,736.0
Z087,2025-03-13,815.0
Z087,2025-03-14,546.0
Z087,2025-03-15,353.0
Z087,2025-03-16,246.0
Z087,2025-03-17,516.0
Z087,2025-03-18,684.0
Z087,2025-03-19,275.0
Z087,2025-03-20,978.0
Z087,2025-03-21,704.0
Z087,2025-03-22,797.0
Z087,2025-03-23,556.0
Z087,2025-03-24,284.0
Z087,2025-03-25,765.0
Z087,2025-03-26,
Z087,2025-03-27,249.0
Z087,2025-03-28,145.0
Z087,2025-03-29,497.0
Z087,2025-03-30,888.0
Z087,2025-03-31,583.0
Z088,2025-01-01,637.0
Z088,2025-01-02,428.0
Z088,2025-01-03,274.0
Z088,2025-01-04,600.0
Z088,2025-01-05,877.0
Z088,2025-01-06,921.0
Z088,2025-01-07,236.0
Z088,2025-01-08,238.0
Z088,2025-01-09,597.0
Z088,2025-01-10,169.0
Z088,2025-01-11,
Z088,2025-01-12,706.0
Z088,2025-01-13,399.0
Z088,2025-01-14,702.0
Z088,2025-01-15,401.0
Z088,2025-01-16,310.0
Z088,2025-01-17,363.0
Z088,2025-01-18,302.0
Z088,2025-01-19,141.0
Z088,2025-01-20,715.0
Z088,2025-01-21,999.0
Z088,2025-01-22,542.0
Z088,2025-01-23,824.0
Z088,2025-01-24,102.0
Z088,2025-01-25,488.0
Z088,2025-01-26,709.0
Z088,2025-01-27,
Z088,2025-01-28,523.0
Z088,2025-01-29,
Z088,2025-01-30,914.0
Z088,2025-01-31,350.0
Z088,2025-02-01,472.0
Z088,2025-02-02,900.0
Z088,2025-02-03,566.0
Z088,2025-02-04,887.0
Z088,2025-02-05,900.0
Z088,2025-02-06,
Z088,2025-02-07,577.0
Z088,2025-02-08,
Z088,2025-02-09,886.0
Z088,2025-02-10,309.0
Z088,2025-02-11,383.0
Z088,2025-02-12,975.0
Z088,2025-02-13,762.0
Z088,2025-02-14,933.0
Z088,2025-02-15,162.0
Z088,2025-02-16,608.0
Z088,2025-02-17,675.0
Z088,2025-02-18,836.0
Z088,2025-02-19,872.0
Z088,2025-02-20,
Z088,2025-02-21,852.0
Z088,2025-02-22,202.0
Z088,2025-02-23,352.0
Z088,2025-02-24,672.0
Z088,2025-02-25,108.0
Z088,2025-02-26,834.0
Z088,2025-02-27,910.0
Z088,2025-02-28,553.0
Z088,2025-03-01,264.0
Z088,2025-03-02,217.0
Z088,2025-03-03,581.0
Z088,2025-03-04,860.0
Z088,2025-03-05,772.0
Z088,2025-03-06,133.0
Z088,2025-03-07,552.0
Z088,2025-03-08,911.0
Z088,2025-03-09,960.0
Z088,2025-03-10,978.0
Z088,2025-03-11,649.0
Z088,2025-03-12,665.0
Z088,2025-03-13,269.0
Z088,2025-03-14,
Z088,2025-03-15,143.0
Z088,2025-03-16,713.0
Z088,2025-03-17,135.0
Z088,2025-03-18,590.0
Z088,2025-03-19,728.0
Z088,2025-03-20,212.0
Z088,2025-03-21,613.0
Z088,2025-03-22,851.0
Z088,2025-03-23,450.0
Z088,2025-03-24,998.0
Z088,2025-03-25,103.0
Z088,2025-03-26,592.0
Z088,2025-03-27,
Z088,2025-03-28,701.0
Z088,2025-03-29,821.0
Z088,2025-03-30,615.0
Z088,2025-03-31,376.0
Z089,2025-01-01,765.0
Z089,2025-01-02,816.0
Z089,2025-01-03,
Z089,2025-01-04,693.0
Z089,2025-01-05,208.0
Z089,2025-01-06,608.0
Z089,2025-01-07,384.0
Z089,2025-01-08,802.0
Z089,2025-01-09,241.0
Z089,2025-01-10,497.0
Z089,2025-01-11,605.0
Z089,2025-01-12,115.0
Z089,2025-01-13,448.0
Z089,2025-01-14,894.0
Z089,2025-01-15,467.0
Z089,2025-01-16,821.0
Z089,2025-01-17,127.0
Z089,2025-01-18,606.0
Z089,2025-01-19,961.0
Z089,2025-01-20,
Z089,2025-01-21,368.0
Z089,2025-01-22,608.0
Z089,2025-01-23,432.0
Z089,2025-01-24,
Z089,2025-01-25,660.0
Z089,2025-01-26,137.0
Z089,2025-01-27,580.0
Z089,2025-01-28,975.0
Z089,2025-01-29,553.0
Z089,2025-01-30,817.0
Z089,2025-01-31,506.0
Z089,2025-02-01,464.0
Z089,2025-02-02,503.0
Z089,2025-02-03,618.0
Z089,2025-02-04,760.0
Z089,2025-02-05,429.0
Z089,2025-02-06,220.0
Z089,2025-02-07,283.0
Z089,2025-02-08,739.0
Z089,2025-02-09,
Z089,2025-02-10,518.0
Z089,2025-02-11,452.0
Z089,2025-02-12,644.0
Z089,2025-02-13,
Z089,2025-02-14,923.0
Z089,2025-02-15,
Z089,2025-02-16,474.0
Z089,2025-02-17,716.0
Z089,2025-02-18,385.0
Z089,2025-02-19,307.0
Z089,2025-02-20,508.0
Z089,2025-02-21,945.0
Z089,2025-02-22,356.0
Z089,2025-02-23,377.0
Z089,2025-02-24,
Z089,2025-02-25,142.0
Z089,2025-02-26,941.0
Z089,2025-02-27,202.0
Z089,2025-02-28,
Z089,2025-03-01,494.0
Z089,2025-03-02,671.0
Z089,2025-03-03,682.0
Z089,2025-03-04,446.0
Z089,2025-03-05,906.0
Z089,2025-03-06,452.0
Z089,2025-03-07,198.0
Z089,2025-03-08,615.0
Z089,2025-03-09,259.0
Z089,2025-03-10,250.0
Z089,2025-03-11,271.0
Z089,2025-03-12,540.0
Z089,2025-03-13,414.0
Z089,2025-03-14,443.0
Z089,2025-03-15,544.0
Z089,2025-03-16,933.0
Z089,2025-03-17,932.0
Z089,2025-03-18,
Z089,2025-03-19,946.0
Z089,2025-03-20,541.0
Z089,2025-03-21,426.0
Z089,2025-03-22,229.0
Z089,2025-03-23,
Z089,2025-03-24,396.0
Z089,2025-03-25,239.0
Z089,2025-03-26,332.0
Z089,2025-03-27,247.0
Z089,2025-03-28,735.0
Z089,2025-03-29,620.0
Z089,2025-03-30,362.0
Z089,2025-03-31,907.0
Z090,2025-01-01,391.0
Z090,2025-01-02,196.0
Z090,2025-01-03,621.0
Z090,2025-01-04,197.0
Z090,2025-01-05,177.0
Z090,2025-01-06,810.0
Z090,2025-01-07,264.0
Z090,2025-01-08,792.0
Z090,2025-01-09,717.0
Z090,2025-01-10,786.0
Z090,2025-01-11,775.0
Z090,2025-01-12,447.0
Z090,2025-01-13,689.0
Z090,2025-01-14,271.0
Z090,2025-01-15,847.0
Z090,2025-01-16,837.0
Z090,2025-01-17,874.0
Z090,2025-01-18,
Z090,2025-01-19,166.0
Z090,2025-01-20,779.0
Z090,2025-01-21,511.0
Z090,2025-01-22,647.0
Z090,2025-01-23,655.0
Z090,2025-01-24,
Z090,2025-01-25,767.0
Z090,2025-01-26,553.0
Z090,2025-01-27,420.0
Z090,2025-01-28,649.0
Z090,2025-01-29,971.0
Z090,2025-01-30,267.0
Z090,2025-01-31,838.0
Z090,2025-02-01,374.0
Z090,2025-02-02,110.0
Z090,2025-02-03,301.0
Z090,2025-02-04,701.0
Z090,2025-02-05,798.0
Z090,2025-02-06,581.0
Z090,2025-02-07,448.0
Z090,2025-02-08,597.0
Z090,2025-02-09,387.0
Z090,2025-02-10,
Z090,2025-02-11,863.0
Z090,2025-02-12,849.0
Z090,2025-02-13,684.0
Z090,2025-02-14,929.0
Z090,2025-02-15,421.0
Z090,2025-02-16,399.0
Z090,2025-02-17,173.0
Z090,2025-02-18,505.0
Z090,2025-02-19,967.0
Z090,2025-02-20,457.0
Z090,2025-02-21,399.0
Z090,2025-02-22,278.0
Z090,2025-02-23,140.0
Z090,2025-02-24,438.0
Z090,2025-02-25,356.0
Z090,2025-02-26,296.0
Z090,2025-02-27,371.0
Z090,2025-02-28,681.0
Z090,2025-03-01,943.0
Z090,2025-03-02,867.0
Z090,2025-03-03,531.0
Z090,2025-03-04,680.0
Z090,2025-03-05,270.0
Z090,2025-03-06,538.0
Z090,2025-03-07,975.0
Z090,2025-03-08,975.0
Z090,2025-03-09,651.0
Z090,2025-03-10,523.0
Z090,2025-03-11,848.0
Z090,2025-03-12,336.0
Z090,2025-03-13,294.0
Z090,2025-03-14,889.0
Z090,2025-03-15,397.0
Z090,2025-03-16,191.0
Z090,2025-03-17,374.0
Z090,2025-03-18,784.0
Z090,2025-03-19,996.0
Z090,2025-03-20,791.0
Z090,2025-03-21,488.0
Z090,2025-03-22,677.0
Z090,2025-03-23,981.0
Z090,2025-03-24,555.0
Z090,2025-03-25,578.0
Z090,2025-03-26,581.0
Z090,2025-03-27,848.0
Z090,2025-03-28,562.0
Z090,2025-03-29,935.0
Z090,2025-03-30,345.0
Z090,2025-03-31,421.0
Z091,2025-01-01,225.0
Z091,2025-01-02,106.0
Z091,2025-01-03,626.0
Z091,2025-01-04,106.0
Z091,2025-01-05,629.0
Z091,2025-01-06,360.0
Z091,2025-01-07,
Z091,2025-01-08,287.0
Z091,2025-01-09,483.0
Z091,2025-01-10,120.0
Z091,2025-01-11,857.0
Z091,2025-01-12,911.0
Z091,2025-01-13,291.0
Z091,2025-01-14,118.0
Z091,2025-01-15,319.0
Z091,2025-01-16,271.0
Z091,2025-01-17,201.0
Z091,2025-01-18,336.0
Z091,2025-01-19,340.0
Z091,2025-01-20,700.0
Z091,2025-01-21,210.0
Z091,2025-01-22,552.0
Z091,2025-01-23,748.0
Z091,2025-01-24,769.0
Z091,2025-01-25,133.0
Z091,2025-01-26,738.0
Z091,2025-01-27,803.0
Z091,2025-01-28,614.0
Z091,2025-01-29,502.0
Z091,2025-01-30,259.0
Z091,2025-01-31,722.0
Z091,2025-02-01,206.0
Z091,2025-02-02,286.0
Z091,2025-02-03,746.0
Z091,2025-02-04,358.0
Z091,2025-02-05,239.0
Z091,2025-02-06,317.0
Z091,2025-02-07,433.0
Z091,2025-02-08,687.0
Z091,2025-02-09,595.0
Z091,2025-02-10,667.0
Z091,2025-02-11,257.0
Z091,2025-02-12,422.0
Z091,2025-02-13,495.0
Z091,2025-02-14,
Z091,2025-02-15,805.0
Z091,2025-02-16,685.0
Z091,2025-02-17,696.0
Z091,2025-02-18,115.0
Z091,2025-02-19,
Z091,2025-02-20,761.0
Z091,2025-02-21,305.0
Z091,2025-02-22,851.0
Z091,2025-02-23,112.0
Z091,2025-02-24,783.0
Z091,2025-02-25,986.0
Z091,2025-02-26,576.0
Z091,2025-02-27,434.0
Z091,2025-02-28,464.0
Z091,2025-03-01,933.0
Z091,2025-03-02,571.0
Z091,2025-03-03,
Z091,2025-03-04,230.0
Z091,2025-03-05,868.0
Z091,2025-03-06,263.0
Z091,2025-03-07,851.0
Z091,2025-03-08,579.0
Z091,2025-03-09,419.0
Z091,2025-03-10,359.0
Z091,2025-03-11,455.0
Z091,2025-03-12,124.0
Z091,2025-03-13,286.0
Z091,2025-03-14,753.0
Z091,2025-03-15,443.0
Z091,2025-03-16,754.0
Z091,2025-03-17,963.0
Z091,2025-03-18,834.0
Z091,2025-03-19,955.0
Z091,2025-03-20,742.0
Z091,2025-03-21,412.0
Z091,2025-03-22,395.0
Z091,2025-03-23,634.0
Z091,2025-03-24,929.0
Z091,2025-03-25,524.0
Z091,2025-03-26,481.0
Z091,2025-03-27,428.0
Z091,2025-03-28,925.0
Z091,2025-03-29,831.0
Z091,2025-03-30,759.0
Z091,2025-03-31,497.0
Z092,2025-01-01,247.0
Z092,2025-01-02,428.0
Z092,2025-01-03,424.0
Z092,2025-01-04,983.0
Z092,2025-01-05,667.0
Z092,2025-01-06,438.0
Z092,2025-01-07,
Z092,2025-01-08,881.0
Z092,2025-01-09,608.0
Z092,2025-01-10,439.0
Z092,2025-01-11,
Z092,2025-01-12,846.0
Z092,2025-01-13,798.0
Z092,2025-01-14,600.0
Z092,2025-01-15,620.0
Z092,2025-01-16,615.0
Z092,2025-01-17,689.0
Z092,2025-01-18,145.0
Z092,2025-01-19,882.0
Z092,2025-01-20,402.0
Z092,2025-01-21,776.0
Z092,2025-01-22,903.0
Z092,2025-01-23,939.0
Z092,2025-01-24,558.0
Z092,2025-01-25,424.0
Z092,2025-01-26,243.0
Z092,2025-01-27,621.0
Z092,2025-01-28,381.0
Z092,2025-01-29,219.0
Z092,2025-01-30,440.0
Z092,2025-01-31,919.0
Z092,2025-02-01,964.0
Z092,2025-02-02,448.0
Z092,2025-02-03,961.0
Z092,2025-02-04,355.0
Z092,2025-02-05,686.0
Z092,2025-02-06,793.0
Z092,2025-02-07,831.0
Z092,2025-02-08,697.0
Z092,2025-02-09,888.0
Z092,2025-02-10,137.0
Z092,2025-02-11,784.0
Z092,2025-02-12,514.0
Z092,2025-02-13,806.0
Z092,2025-02-14,886.0
Z092,2025-02-15,175.0
Z092,2025-02-16,993.0
Z092,2025-02-17,752.0
Z092,2025-02-18,380.0
Z092,2025-02-19,324.0
Z092,2025-02-20,465.0
Z092,2025-02-21,423.0
Z092,2025-02-22,367.0
Z092,2025-02-23,311.0
Z092,2025-02-24,717.0
Z092,2025-02-25,366.0
Z092,2025-02-26,384.0
Z092,2025-02-27,547.0
Z092,2025-02-28,281.0
Z092,2025-03-01,909.0
Z092,2025-03-02,119.0
Z092,2025-03-03,
Z092,2025-03-04,
Z092,2025-03-05,662.0
Z092,2025-03-06,412.0
Z092,2025-03-07,850.0
Z092,2025-03-08,439.0
Z092,2025-03-09,497.0
Z092,2025-03-10,739.0
Z092,2025-03-11,
Z092,2025-03-12,583.0
Z092,2025-03-13,568.0
Z092,2025-03-14,670.0
Z092,2025-03-15,461.0
Z092,2025-03-16,587.0
Z092,2025-03-17,329.0
Z092,2025-03-18,170.0
Z092,2025-03-19,376.0
Z092,2025-03-20,391.0
Z092,2025-03-21,167.0
Z092,2025-03-22,356.0
Z092,2025-03-23,827.0
Z092,2025-03-24,361.0
Z092,2025-03-25,136.0
Z092,2025-03-26,363.0
Z092,2025-03-27,855.0
Z092,2025-03-28,969.0
Z092,2025-03-29,369.0
Z092,2025-03-30,269.0
Z092,2025-03-31,350.0
Z093,2025-01-01,879.0
Z093,2025-01-02,867.0
Z093,2025-01-03,711.0
Z093,2025-01-04,757.0
Z093,2025-01-05,979.0
Z093,2025-01-06,855.0
Z093,2025-01-07,359.0
Z093,2025-01-08,
Z093,2025-01-09,992.0
Z093,2025-01-10,770.0
Z093,2025-01-11,348.0
Z093,2025-01-12,638.0
Z093,2025-01-13,491.0
Z093,2025-01-14,747.0
Z093,2025-01-15,179.0
Z093,2025-01-16,514.0
Z093,2025-01-17,681.0
Z093,2025-01-18,380.0
Z093,2025-01-19,143.0
Z093,2025-01-20,362.0
Z093,2025-01-21,653.0
Z093,2025-01-22,985.0
Z093,2025-01-23,836.0
Z093,2025-01-24,661.0
Z093,2025-01-25,249.0
Z093,2025-01-26,934.0
Z093,2025-01-27,177.0
Z093,2025-01-28,567.0
Z093,2025-01-29,
Z093,2025-01-30,439.0
Z093,2025-01-31,132.0
Z093,2025-02-01,911.0
Z093,2025-02-02,449.0
Z093,2025-02-03,562.0
Z093,2025-02-04,841.0
Z093,2025-02-05,182.0
Z093,2025-02-06,240.0
Z093,2025-02-07,483.0
Z093,2025-02-08,814.0
Z093,2025-02-09,273.0
Z093,2025-02-10,641.0
Z093,2025-02-11,445.0
Z093,2025-02-12,493.0
Z093,2025-02-13,714.0
Z093,2025-02-14,697.0
Z093,2025-02-15,533.0
Z093,2025-02-16,709.0
Z093,2025-02-17,611.0
Z093,2025-02-18,
Z093,2025-02-19,459.0
Z093,2025-02-20,477.0
Z093,2025-02-21,761.0
Z093,2025-02-22,575.0
Z093,2025-02-23,765.0
Z093,2025-02-24,715.0
Z093,2025-02-25,778.0
Z093,2025-02-26,954.0
Z093,2025-02-27,736.0
Z093,2025-02-28,836.0
Z093,2025-03-01,870.0
Z093,2025-03-02,334.0
Z093,2025-03-03,704.0
Z093,2025-03-04,684.0
Z093,2025-03-05,505.0
Z093,2025-03-06,
Z093,2025-03-07,959.0
Z093,2025-03-08,445.0
Z093,2025-03-09,500.0
Z093,2025-03-10,899.0
Z093,2025-03-11,388.0
Z093,2025-03-12,
Z093,2025-03-13,898.0
Z093,2025-03-14,523.0
Z093,2025-03-15,161.0
Z093,2025-03-16,465.0
Z093,2025-03-17,852.0
Z093,2025-03-18,566.0
Z093,2025-03-19,409.0
Z093,2025-03-20,336.0
Z093,2025-03-21,508.0
Z093,2025-03-22,642.0
Z093,2025-03-23,770.0
Z093,2025-03-24,808.0
Z093,2025-03-25,174.0
Z093,2025-03-26,
Z093,2025-03-27,613.0
Z093,2025-03-28,216.0
Z093,2025-03-29,554.0
Z093,2025-03-30,578.0
Z093,2025-03-31,296.0
Z094,2025-01-01,125.0
Z094,2025-01-02,833.0
Z094,2025-01-03,156.0
Z094,2025-01-04,
Z094,2025-01-05,732.0
Z094,2025-01-06,581.0
Z094,2025-01-07,919.0
Z094,2025-01-08,329.0
Z094,2025-01-09,404.0
Z094,2025-01-10,557.0
Z094,2025-01-11,947.0
Z094,2025-01-12,246.0
Z094,2025-01-13,932.0
Z094,2025-01-14,680.0
Z094,2025-01-15,678.0
Z094,2025-01-16,209.0
Z094,2025-01-17,509.0
Z094,2025-01-18,
Z094,2025-01-19,895.0
Z094,2025-01-20,927.0
Z094,2025-01-21,101.0
Z094,2025-01-22,340.0
Z094,2025-01-23,684.0
Z094,2025-01-24,413.0
Z094,2025-01-25,865.0
Z094,2025-01-26,144.0
Z094,2025-01-27,609.0
Z094,2025-01-28,417.0
Z094,2025-01-29,390.0
Z094,2025-01-30,541.0
Z094,2025-01-31,845.0
Z094,2025-02-01,190.0
Z094,2025-02-02,955.0
Z094,2025-02-03,111.0
Z094,2025-02-04,727.0
Z094,2025-02-05,782.0
Z094,2025-02-06,906.0
Z094,2025-02-07,457.0
Z094,2025-02-08,661.0
Z094,2025-02-09,
Z094,2025-02-10,488.0
Z094,2025-02-11,149.0
Z094,2025-02-12,777.0
Z094,2025-02-13,257.0
Z094,2025-02-14,338.0
Z094,2025-02-15,851.0
Z094,2025-02-16,201.0
Z094,2025-02-17,325.0
Z094,2025-02-18,194.0
Z094,2025-02-19,841.0
Z094,2025-02-20,591.0
Z094,2025-02-21,716.0
Z094,2025-02-22,429.0
Z094,2025-02-23,379.0
Z094,2025-02-24,388.0
Z094,2025-02-25,442.0
Z094,2025-02-26,296.0
Z094,2025-02-27,203.0
Z094,2025-02-28,300.0
Z094,2025-03-01,218.0
Z094,2025-03-02,281.0
Z094,2025-03-03,561.0
Z094,2025-03-04,515.0
Z094,2025-03-05,926.0
Z094,2025-03-06,607.0
Z094,2025-03-07,222.0
Z094,2025-03-08,515.0
Z094,2025-03-09,691.0
Z094,2025-03-10,270.0
Z094,2025-03-11,785.0
Z094,2025-03-12,630.0
Z094,2025-03-13,206.0
Z094,2025-03-14,586.0
Z094,2025-03-15,456.0
Z094,2025-03-16,778.0
Z094,2025-03-17,546.0
Z094,2025-03-18,450.0
Z094,2025-03-19,630.0
Z094,2025-03-20,508.0
Z094,2025-03-21,982.0
Z094,2025-03-22,
Z094,2025-03-23,128.0
Z094,2025-03-24,
Z094,2025-03-25,629.0
Z094,2025-03-26,
Z094,2025-03-27,325.0
Z094,2025-03-28,662.0
Z094,2025-03-29,648.0
Z094,2025-03-30,274.0
Z094,2025-03-31,814.0
Z095,2025-01-01,
Z095,2025-01-02,250.0
Z095,2025-01-03,
Z095,2025-01-04,321.0
Z095,2025-01-05,694.0
Z095,2025-01-06,316.0
Z095,2025-01-07,991.0
Z095,2025-01-08,149.0
Z095,2025-01-09,886.0
Z095,2025-01-10,940.0
Z095,2025-01-11,797.0
Z095,2025-01-12,389.0
Z095,2025-01-13,
Z095,2025-01-14,137.0
Z095,2025-01-15,122.0
Z095,2025-01-16,862.0
Z095,2025-01-17,577.0
Z095,2025-01-18,718.0
Z095,2025-01-19,770.0
Z095,2025-01-20,225.0
